source,line,static_link_pattern
server/services/estimate-clarify-asks.js,1494,/admin/estimates?estimateId=${…}
server/services/estimate-clarify-asks.js,1612,/admin/estimates/${…}
server/services/estimate-converter.js,3768,/admin/dispatch
server/services/estimate-converter.js,4659,/admin/customers
server/services/estimate-converter.js,7001,/admin/dispatch
server/services/estimate-converter.js,7150,/admin/customers?customerId=${…}
server/services/estimate-converter.js,7251,/admin/customers?customerId=${…}
server/services/estimate-hot-view-alert.js,110,/admin/estimates?estimateId=${…}
server/services/estimate-measurement-review.js,216,/admin/customers?customerId=${…}
server/services/estimator-engine/index.js,539,/admin/estimates
server/services/estimator-engine/index.js,540,/admin/leads?lead=${…}
server/services/estimator-engine/index.js,540,/admin/communications
server/services/estimator-engine/index.js,1593,/admin/estimates/${…}/proposal
server/services/estimator-engine/index.js,2200,/admin/estimates/${…}/proposal
server/services/estimator-engine/index.js,2265,/admin/estimates/${…}/proposal
server/services/eval/call-extraction-replay.js,152,/admin/communications
server/services/eval/call-extraction-replay.js,194,/admin/dashboard
server/services/eval/call-extraction-replay.js,227,/admin/dashboard
server/services/eval/incident-regression.js,261,/admin/dashboard
server/services/eval/incident-regression.js,274,/admin/dashboard
server/services/google-business.js,159,https://${…}/api/admin/settings/google/callback
server/services/google-business.js,597,/admin/reviews
server/services/google-business.js,777,/admin/reviews
server/services/google-business.js,1821,/admin/reviews
server/services/google-business.js,1834,/admin/reviews
server/services/google-business.js,2083,/admin/reviews
server/services/google-business.js,2153,/admin/reviews
server/services/google-business.js,2225,/admin/reviews
server/services/inbound-sms-read.js,52,/admin/communications?thread=${…}
server/services/inspection-credit.js,661,/admin/customers/${…}
server/services/inspection-credit.js,1519,/admin/customers/${…}
server/services/inspection-credit.js,1519,/admin/invoices
server/services/inspection-credit.js,1800,/admin/customers/${…}
server/services/inspection-credit.js,1800,/admin/invoices
server/services/intelligence-bar/comms-tools.js,538,/admin/communications#tab=owed
server/services/intelligence-bar/estimate-tools.js,2098,https://portal.wavespestcontrol.com/admin/estimates
server/services/intelligence-bar/tools.js,1312,/admin/customers?customerId=${…}
server/services/intelligence-bar/tools.js,1656,/admin/customers
server/services/inventory-unit-review.js,359,/admin/inventory?tab=unit-review
server/services/knowledge-base.js,480,/admin/credentials
server/services/lawn-pricing-invariant-sweep.js,340,/admin/pricing-logic
server/services/lead-from-extraction.js,292,/admin/customers?customerId=${…}
server/services/lead-from-extraction.js,359,/admin/customers?customerId=${…}
server/services/lead-intake.js,186,${…}/admin/estimates
server/services/lead-to-cash-invariants.js,58,/admin/customers
server/services/lead-to-cash-invariants.js,69,/admin/customers
server/services/lead-to-cash-invariants.js,85,/admin/schedule
server/services/lead-to-cash-invariants.js,98,/admin/dispatch
server/services/lead-to-cash-invariants.js,109,/admin/estimates
server/services/lead-to-cash-invariants.js,120,/admin/services
server/services/lead-to-cash-invariants.js,179,/admin/dispatch
server/services/lead-to-cash-invariants.js,342,/admin/invoices
server/services/linkedin.js,90,${…}/api/admin/settings/linkedin/callback
server/services/newsletter-sunset.js,393,/admin/newsletter?tab=compose&autopilotType=reengagement
server/services/notification-service.js,392,/admin/communications?thread=${…}
server/services/notification-triggers.js,131,/admin/estimates
server/services/notification-triggers.js,154,/admin/leads?lead=${…}
server/services/notification-triggers.js,154,/admin/leads
server/services/notification-triggers.js,179,/admin/recruiting?application=${…}
server/services/notification-triggers.js,180,/admin/recruiting
server/services/notification-triggers.js,203,/admin/communications?thread=${…}
server/services/notification-triggers.js,203,/admin/communications
server/services/notification-triggers.js,219,/admin/communications?thread=${…}
server/services/notification-triggers.js,219,/admin/communications
server/services/notification-triggers.js,238,/admin/communications#tab=calls
server/services/notification-triggers.js,256,/admin/communications#tab=owed
server/services/notification-triggers.js,288,/admin/communications#tab=calls
server/services/notification-triggers.js,302,/admin/email?id=${…}
server/services/notification-triggers.js,302,/admin/email
server/services/notification-triggers.js,320,/admin/communications#tab=calls
server/services/notification-triggers.js,334,/admin/estimates
server/services/notification-triggers.js,349,/admin/dispatch
server/services/notification-triggers.js,364,/admin/dispatch
server/services/notification-triggers.js,382,/admin/dispatch
server/services/notification-triggers.js,401,/admin/dispatch
server/services/notification-triggers.js,443,/admin/customers?customerId=${…}
server/services/notification-triggers.js,443,/admin/communications
server/services/notification-triggers.js,455,/admin/invoices?invoice=${…}
server/services/notification-triggers.js,455,/admin/revenue
server/services/notification-triggers.js,466,/admin/invoices?invoice=${…}
server/services/notification-triggers.js,466,/admin/revenue
server/services/notification-triggers.js,481,/admin/invoices?invoice=${…}
server/services/notification-triggers.js,481,/admin/invoices
server/services/notification-triggers.js,493,/admin/invoices?invoice=${…}
server/services/notification-triggers.js,493,/admin/revenue
server/services/notification-triggers.js,506,/admin/schedule?service=${…}
server/services/notification-triggers.js,506,/admin/schedule
server/services/notification-triggers.js,526,/admin/estimates
server/services/notification-triggers.js,541,/admin/estimates?estimateId=${…}
server/services/notification-triggers.js,541,/admin/estimates
server/services/notification-triggers.js,572,/admin/customers?customerId=${…}
server/services/notification-triggers.js,574,/admin/estimates?estimateId=${…}
server/services/notification-triggers.js,575,/admin/estimates
server/services/notification-triggers.js,587,/admin/customers?customerId=${…}
server/services/notification-triggers.js,588,/admin/customers
server/services/notification-triggers.js,599,/admin/credentials
server/services/notification-triggers.js,610,/admin/seo?tab=advisor
server/services/notification-triggers.js,626,/admin/dashboard
server/services/notification-triggers.js,637,/admin/dashboard
server/services/notification-triggers.js,652,/admin/newsletter?tab=compose
server/services/notification-triggers.js,666,/admin/newsletter?tab=dashboard
server/services/notification-triggers.js,679,/admin/newsletter?tab=compose&autopilotType=pest-insider-monthly
server/services/notification-triggers.js,690,/admin/newsletter?tab=compose
server/services/notification-triggers.js,701,/admin/newsletter?tab=history
server/services/notification-triggers.js,712,/admin/newsletter?tab=compose
server/services/notification-triggers.js,727,/admin/newsletter?tab=events
server/services/notification-triggers.js,747,/admin/kb
server/services/notification-triggers.js,1017,/admin
server/services/one-tap-purchase.js,1159,/admin/customers/${…}
server/services/one-tap-purchase.js,1181,/admin/customers/${…}
server/services/one-tap-purchase.js,1190,/admin/customers/${…}
server/services/ops-queue.js,210,/admin/communications#tab=calls
server/services/ops-queue.js,231,/admin/blog?tab=autopilot
server/services/ops-queue.js,375,/admin/dispatch
server/services/payment-method-firsts-watch.js,170,/admin/invoices
server/services/pest-recap.js,1205,/admin/customers/${…}
server/services/pest-recap.js,1205,/admin/dispatch
server/services/price-scan/price-match-draft.js,108,${…}/admin/price-match
server/services/price-scan/price-match-draft.js,126,/admin/price-match
server/services/procurement/auto-reorder.js,131,/admin/inventory?tab=restock
server/services/procurement/order-dispatch.js,99,/admin/inventory?tab=restock
server/services/promised-estimate-watcher.js,302,/admin/pipeline
server/services/recurring-appointment-seeder.js,529,/admin/customers/${…}
server/services/recurring-appointment-seeder.js,529,/admin/schedule
server/services/recurring-card-on-file.js,587,/admin/customers/${…}
server/services/recurring-card-on-file.js,587,/admin/dashboard
server/services/recurring-card-on-file.js,815,/admin/invoices
server/services/reschedule-intent-watcher.js,415,/admin/communications
server/services/review-reply/runner.js,467,/admin/reviews?review=${…}
server/services/review-reply/runner.js,504,/admin/reviews?responded=all&review=${…}
server/services/review-reply/runner.js,844,/admin/reviews?responded=responded&review=${…}
server/services/review-reply/runner.js,865,/admin/reviews?responded=all&review=${…}
server/services/review-reply/runner.js,1601,/admin/reviews?responded=all&review=${…}
server/services/schedule-integrity-watchdog.js,202,/admin/dispatch
server/services/schedule-integrity-watchdog.js,285,/admin/customers?customerId=${…}
server/services/schedule-integrity-watchdog.js,301,/admin/customers?customerId=${…}
server/services/scheduler.js,4356,/admin/email
server/services/seo/backlink-monitor.js,457,/admin/seo
server/services/seo/backlink-monitor.js,473,/admin/seo
server/services/seo/impact-verdict-digest.js,175,${…}/admin/blog?tab=autopilot
server/services/seo/impact-verdict-digest.js,217,${…}/admin/blog?tab=autopilot
server/services/seo/impact-verdict-digest.js,266,${…}/admin/blog?tab=autopilot
server/services/seo/impact-verdict-digest.js,368,/admin/blog?tab=autopilot
server/services/seo/link-authority-bridge.js,733,/admin/seo
server/services/service-report/failure-alerts.js,75,/admin/customers?customerId=${…}
server/services/service-report/failure-alerts.js,75,/admin/dispatch
server/services/sms-draft-canary.js,42,/admin/communications
server/services/sms-pathology-ledger.js,405,/admin/agents?tab=shadow
server/services/sms-sealed-eval.js,1152,/admin/agents?tab=shadow
server/services/social-content-studio.js,901,/admin/social-media
server/services/staff-password-reset-email.js,52,${…}/admin/reset-password#token=${…}
server/services/stale-visit-sweep.js,152,/admin/dashboard
server/services/sunbiz-annual-report-reminder.js,129,/admin/tax
server/services/supplies-consumption.js,163,/admin/inventory
server/services/tax-advisor.js,430,/admin/tax
server/services/termite-program-agreement.js,752,/admin/customers/${…}
server/services/termite-program-agreement.js,782,/admin/customers/${…}
server/services/termite-program-agreement.js,819,/admin/customers/${…}
server/services/termite-program-agreement.js,1032,/admin/customers/${…}
server/services/termite-program-agreement.js,1324,/admin/customers/${…}
server/services/termite-program-agreement.js,1377,/admin/customers/${…}
server/services/termite-program-agreement.js,1498,/admin/customers/${…}
server/services/time-tracking-crons.js,96,${…}/admin/timetracking?tab=approvals&weekStart=${…}
server/services/time-tracking-crons.js,100,/admin/timetracking
server/services/token-health.js,993,/admin/social-media
server/services/transactional-email-provider-retry.js,139,/admin/communications
server/services/turf-variance-digest.js,199,/admin/estimates
server/services/twilio.js,122,/admin/dashboard
server/services/twilio.js,153,/admin/sms-templates
server/services/twilio.js,779,/admin/communications
server/services/unrecorded-call-watchdog.js,163,/admin/communications
server/services/unrecorded-call-watchdog.js,190,/admin/customers?customerId=${…}
server/services/unrecorded-call-watchdog.js,190,/admin/communications
server/services/unworked-comms-watcher.js,776,/admin/communications
server/services/voice-agent/relay-alert.js,394,/admin/leads?leadId=${…}
server/services/voice-agent/relay-alert.js,395,/admin/customers?customerId=${…}
server/services/voice-agent/relay-alert.js,395,/admin/leads
server/services/voice-agent/relay-reservice.js,493,/admin/customers?customerId=${…}
server/services/voice-agent/relay-transfer.js,414,/admin/communications#tab=calls
server/services/voice-profile-distiller.js,372,/admin/agents
server/services/waveguard-inventory-forecast.js,236,/admin/inventory?tab=forecast
server/services/waveguard-inventory-forecast.js,258,/admin/inventory?tab=forecast
server/services/wdo-report-attention.js,153,/admin/projects
server/services/wiki-yellow-digest.js,72,${…}/admin/knowledge?area=base&kbTab=field
server/services/wiki-yellow-digest.js,164,/admin/knowledge?area=base&kbTab=field
server/services/wizard-series-activation-recovery.js,395,/admin/customers/${…}
server/services/zelle-notice-reconciler.js,136,/admin/invoices
